Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|35.65|36.57|S1B-019|35.65|36.57|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|36.42|37.32|S1B-020|36.42|37.32|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|37.15|38.05|S1B-021|37.15|38.05|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|37.92|38.77|S1B-022|37.92|38.77|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|38.69|39.54|S1B-023|38.69|39.54|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|39.41|40.21|S1B-024|39.41|40.21|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|40.09|40.88|S1B-025|40.09|40.88|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|40.76|41.51|S1B-026|40.76|41.51|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|41.39|42.14|S1B-027|41.39|42.14|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|42.01|42.76|S1B-028|42.01|42.76|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|42.64|43.34|S1B-029|42.64|43.34|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|43.22|43.92|S1B-030|43.22|43.92|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|43.79|44.45|S1B-031|43.79|44.45|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|44.33|44.98|S1B-032|44.33|44.98|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|44.86|45.51|S1B-033|44.86|45.51|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|45.38|45.99|S1B-034|45.38|45.99|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|45.87|46.47|S1B-035|45.87|46.47|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|46.35|46.95|S1B-036|46.35|46.95|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|46.83|47.43|S1B-037|46.83|47.43|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|47.35|47.9|S1B-038|47.35|47.9|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|47.83|48.38|S1B-039|47.83|48.38|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|48.3|48.85|S1B-040|48.3|48.85|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|48.77|49.27|S1B-041|48.77|49.27|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|49.2|49.7|S1B-042|49.2|49.7|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|49.62|50.12|S1B-043|49.62|50.12|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|50.05|50.54|S1B-044|50.05|50.54|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|50.47|50.92|S1B-045|50.47|50.92|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|50.85|51.3|S1B-046|50.85|51.3|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|51.23|51.68|S1B-047|51.23|51.68|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|51.6|52.05|S1B-048|51.6|52.05|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR1|10|Yes|Both|51.75|52.2|S1B-049|51.75|52.2|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|18.16|19.51|S1B-001|18.16|19.51|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|19.33|20.68|S1B-002|19.33|20.68|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|20.41|21.76|S1B-003|20.41|21.76|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|21.58|22.84|S1B-004|21.58|22.84|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|22.66|23.91|S1B-005|22.66|23.91|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|23.73|24.98|S1B-006|23.73|24.98|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|24.8|26.05|S1B-007|24.8|26.05|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|25.78|26.93|S1B-008|25.78|26.93|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|26.76|27.91|S1B-009|26.76|27.91|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|27.73|28.88|S1B-010|27.73|28.88|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|28.7|29.81|S1B-011|28.7|29.81|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|29.59|30.64|S1B-012|29.59|30.64|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|30.47|31.52|S1B-013|30.47|31.52|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|31.34|32.39|S1B-014|31.34|32.39|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|32.22|33.27|S1B-015|32.22|33.27|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|33.14|34.14|S1B-016|33.14|34.14|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|33.96|34.92|S1B-017|33.96|34.92|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|34.79|35.8|S1B-018|34.79|35.8|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|35.65|36.57|S1B-019|35.65|36.57|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|36.42|37.32|S1B-020|36.42|37.32|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|37.15|38.05|S1B-021|37.15|38.05|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|37.92|38.77|S1B-022|37.92|38.77|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|38.69|39.54|S1B-023|38.69|39.54|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|39.41|40.21|S1B-024|39.41|40.21|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|40.09|40.88|S1B-025|40.09|40.88|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|40.76|41.51|S1B-026|40.76|41.51|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|41.39|42.14|S1B-027|41.39|42.14|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|42.01|42.76|S1B-028|42.01|42.76|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|42.64|43.34|S1B-029|42.64|43.34|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|43.22|43.92|S1B-030|43.22|43.92|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|43.79|44.45|S1B-031|43.79|44.45|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|44.33|44.98|S1B-032|44.33|44.98|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|44.86|45.51|S1B-033|44.86|45.51|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|45.38|45.99|S1B-034|45.38|45.99|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|45.87|46.47|S1B-035|45.87|46.47|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|46.35|46.95|S1B-036|46.35|46.95|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|46.83|47.43|S1B-037|46.83|47.43|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|47.35|47.9|S1B-038|47.35|47.9|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|47.83|48.38|S1B-039|47.83|48.38|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|48.3|48.85|S1B-040|48.3|48.85|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|48.77|49.27|S1B-041|48.77|49.27|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|49.2|49.7|S1B-042|49.2|49.7|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|49.62|50.12|S1B-043|49.62|50.12|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|50.05|50.54|S1B-044|50.05|50.54|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|50.47|50.92|S1B-045|50.47|50.92|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|50.85|51.3|S1B-046|50.85|51.3|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|51.23|51.68|S1B-047|51.23|51.68|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|51.6|52.05|S1B-048|51.6|52.05|Yes|11.0|11.0|Yes|11900|360000|5000|
CSG|SPOTLIGHT-1B|SSAR2|10|Yes|Both|51.75|52.2|S1B-049|51.75|52.2|Yes|11.0|11.0|Yes|11900|360000|5000|
