Mission|Sensor Mode|Satellite Name|Track Offset|Is Enabled Sat|Allowed Look Side|Near Off Nadir SAT|Far Off Nadir SAT|Beam Name|Near Off Nadir Beam|Far Off Nadir Beam|Is Enabled Beam|Sw Dim1|Sw Dim2|Is Spot Light|Dto Min duration|Dto Max Duration|Res Time
CSK|STR_PINGPONG|SAR2|0|Yes|Both|50.490|51.360|PP-22|50.490|51.360|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR2|0|Yes|Both|50.920|51.750|PP-23|50.920|51.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|17.140|20.300|PP-0A|17.140|20.300|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|20.100|22.570|PP-0B|20.100|22.570|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|22.070|24.760|PP-01|22.070|24.760|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|23.550|26.230|PP-02|23.550|26.230|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|24.450|27.110|PP-03|24.450|27.110|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|26.010|28.670|PP-04|26.010|28.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|28.440|30.650|PP-05|28.440|30.650|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|29.850|32.050|PP-06|29.850|32.050|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|31.000|33.180|PP-07|31.000|33.180|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|32.310|34.310|PP-08|32.310|34.310|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|33.970|35.950|PP-09|33.970|35.950|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|35.440|37.330|PP-10|35.440|37.330|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|36.880|38.670|PP-11|36.880|38.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|37.930|39.710|PP-12|37.930|39.710|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|39.630|41.740|PP-13|39.630|41.740|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|41.700|43.280|PP-14|41.700|43.280|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|42.970|44.530|PP-15|42.970|44.530|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|44.500|45.930|PP-16|44.500|45.930|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|45.750|47.100|PP-17|45.750|47.100|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|46.810|47.980|PP-18|46.810|47.980|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|47.900|49.000|PP-19|47.900|49.000|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|48.800|49.750|PP-20|48.800|49.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|49.700|50.620|PP-21|49.700|50.620|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|50.490|51.360|PP-22|50.490|51.360|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR3|0|Yes|Right|50.920|51.750|PP-23|50.920|51.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|17.140|20.300|PP-0A|17.140|20.300|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|20.100|22.570|PP-0B|20.100|22.570|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|22.070|24.760|PP-01|22.070|24.760|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|23.550|26.230|PP-02|23.550|26.230|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|24.450|27.110|PP-03|24.450|27.110|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|26.010|28.670|PP-04|26.010|28.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|28.440|30.650|PP-05|28.440|30.650|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|29.850|32.050|PP-06|29.850|32.050|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|31.000|33.180|PP-07|31.000|33.180|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|32.310|34.310|PP-08|32.310|34.310|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|33.970|35.950|PP-09|33.970|35.950|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|35.440|37.330|PP-10|35.440|37.330|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|36.880|38.670|PP-11|36.880|38.670|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|37.930|39.710|PP-12|37.930|39.710|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|39.630|41.740|PP-13|39.630|41.740|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|41.700|43.280|PP-14|41.700|43.280|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|42.970|44.530|PP-15|42.970|44.530|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|44.500|45.930|PP-16|44.500|45.930|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|45.750|47.100|PP-17|45.750|47.100|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|46.810|47.980|PP-18|46.810|47.980|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|47.900|49.000|PP-19|47.900|49.000|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|48.800|49.750|PP-20|48.800|49.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|49.700|50.620|PP-21|49.700|50.620|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|50.490|51.360|PP-22|50.490|51.360|Yes|40.0|30.0|No|5000|600000|5000
CSK|STR_PINGPONG|SAR4|0|Yes|Right|50.920|51.750|PP-23|50.920|51.750|Yes|40.0|30.0|No|5000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|16.720|28.740|WR#0|16.720|28.740|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|21.850|33.010|WR#1|21.850|33.010|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|30.120|38.670|WR#2|30.120|38.670|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|36.800|43.500|WR#3|36.800|43.500|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|40.400|45.920|WR#4|40.400|45.920|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|45.710|50.100|WR#5|45.710|50.100|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|48.020|51.370|WR#6|48.020|51.370|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR1|0|Yes|Both|49.150|52.060|WR#7|49.150|52.060|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|16.720|28.740|WR#0|16.720|28.740|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|21.850|33.010|WR#1|21.850|33.010|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|30.120|38.670|WR#2|30.120|38.670|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|36.800|43.500|WR#3|36.800|43.500|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|40.400|45.920|WR#4|40.400|45.920|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|45.710|50.100|WR#5|45.710|50.100|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|48.020|51.370|WR#6|48.020|51.370|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR2|0|Yes|Both|49.150|52.060|WR#7|49.150|52.060|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|16.720|28.740|WR#0|16.720|28.740|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|21.850|33.010|WR#1|21.850|33.010|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|30.120|38.670|WR#2|30.120|38.670|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|36.800|43.500|WR#3|36.800|43.500|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|40.400|45.920|WR#4|40.400|45.920|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|45.710|50.100|WR#5|45.710|50.100|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|48.020|51.370|WR#6|48.020|51.370|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR3|0|Yes|Right|49.150|52.060|WR#7|49.150|52.060|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|16.720|28.740|WR#0|16.720|28.740|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|21.850|33.010|WR#1|21.850|33.010|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|30.120|38.670|WR#2|30.120|38.670|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|36.800|43.500|WR#3|36.800|43.500|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|40.400|45.920|WR#4|40.400|45.920|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|45.710|50.100|WR#5|45.710|50.100|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|48.020|51.370|WR#6|48.020|51.370|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_WIDE|SAR4|0|Yes|Right|49.150|52.060|WR#7|49.150|52.060|Yes|100.0|100.0|No|15000|600000|5000
CSK|SCN_HUGE|SAR1|0|Yes|Both|16.720|33.970|HG#0|16.720|33.970|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR1|0|Yes|Both|21.850|37.070|HG#1|21.850|37.070|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR1|0|Yes|Both|30.120|41.880|HG#2|30.120|41.880|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR1|0|Yes|Both|36.800|45.920|HG#3|36.800|45.920|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR1|0|Yes|Both|43.400|50.100|HG#4|43.400|50.100|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR1|0|Yes|Both|46.930|52.060|HG#5|46.930|52.060|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR2|0|Yes|Both|16.720|33.970|HG#0|16.720|33.970|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR2|0|Yes|Both|21.850|37.070|HG#1|21.850|37.070|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR2|0|Yes|Both|30.120|41.880|HG#2|30.120|41.880|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR2|0|Yes|Both|36.800|45.920|HG#3|36.800|45.920|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR2|0|Yes|Both|43.400|50.100|HG#4|43.400|50.100|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR2|0|Yes|Both|46.930|52.060|HG#5|46.930|52.060|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR3|0|Yes|Right|16.720|33.970|HG#0|16.720|33.970|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR3|0|Yes|Right|21.850|37.070|HG#1|21.850|37.070|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR3|0|Yes|Right|30.120|41.880|HG#2|30.120|41.880|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR3|0|Yes|Right|36.800|45.920|HG#3|36.800|45.920|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR3|0|Yes|Right|43.400|50.100|HG#4|43.400|50.100|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR3|0|Yes|Right|46.930|52.060|HG#5|46.930|52.060|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR4|0|Yes|Right|16.720|33.970|HG#0|16.720|33.970|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR4|0|Yes|Right|21.850|37.070|HG#1|21.850|37.070|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR4|0|Yes|Right|30.120|41.880|HG#2|30.120|41.880|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR4|0|Yes|Right|36.800|45.920|HG#3|36.800|45.920|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR4|0|Yes|Right|43.400|50.100|HG#4|43.400|50.100|Yes|200.0|200.0|No|30000|600000|5000
CSK|SCN_HUGE|SAR4|0|Yes|Right|46.930|52.060|HG#5|46.930|52.060|Yes|200.0|200.0|No|30000|600000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|18.160|19.510|S2A-001|18.160|19.510|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|19.330|20.680|S2A-002|19.330|20.680|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|20.410|21.760|S2A-003|20.410|21.760|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|21.580|22.840|S2A-004|21.580|22.840|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|22.660|23.910|S2A-005|22.660|23.910|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|23.730|24.980|S2A-006|23.730|24.980|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|24.800|26.050|S2A-007|24.800|26.050|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|25.780|26.930|S2A-008|25.780|26.930|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|26.760|27.910|S2A-009|26.760|27.910|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|27.730|28.880|S2A-010|27.730|28.880|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|28.700|29.810|S2A-011|28.700|29.810|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|29.590|30.640|S2A-012|29.590|30.640|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|30.470|31.520|S2A-013|30.470|31.520|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|31.340|32.390|S2A-014|31.340|32.390|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|32.220|33.270|S2A-015|32.220|33.270|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|33.140|34.140|S2A-016|33.140|34.140|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|33.960|34.920|S2A-017|33.960|34.920|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|34.790|35.800|S2A-018|34.790|35.800|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|35.650|36.570|S2A-019|35.650|36.570|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|36.420|37.320|S2A-020|36.420|37.320|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|37.150|38.050|S2A-021|37.150|38.050|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|37.920|38.770|S2A-022|37.920|38.770|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|38.690|39.540|S2A-023|38.690|39.540|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|39.410|40.210|S2A-024|39.410|40.210|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|40.090|40.880|S2A-025|40.090|40.880|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|40.760|41.510|S2A-026|40.760|41.510|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|41.390|42.140|S2A-027|41.390|42.140|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|42.010|42.760|S2A-028|42.010|42.760|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|42.640|43.340|S2A-029|42.640|43.340|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|43.220|43.920|S2A-030|43.220|43.920|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|43.790|44.450|S2A-031|43.790|44.450|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|44.330|44.980|S2A-032|44.330|44.980|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|44.860|45.510|S2A-033|44.860|45.510|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|45.380|45.990|S2A-034|45.380|45.990|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|45.870|46.470|S2A-035|45.870|46.470|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|46.350|46.950|S2A-036|46.350|46.950|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|46.830|47.430|S2A-037|46.830|47.430|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|47.350|47.900|S2A-038|47.350|47.900|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|47.830|48.380|S2A-039|47.830|48.380|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|48.300|48.850|S2A-040|48.300|48.850|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|48.770|49.270|S2A-041|48.770|49.270|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|49.200|49.700|S2A-042|49.200|49.700|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|49.620|50.120|S2A-043|49.620|50.120|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|50.050|50.540|S2A-044|50.050|50.540|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|50.470|50.920|S2A-045|50.470|50.920|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|50.850|51.300|S2A-046|50.850|51.300|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|51.230|51.680|S2A-047|51.230|51.680|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|51.600|52.050|S2A-048|51.600|52.050|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR1|0|Yes|Both|51.750|52.200|S2A-049|51.750|52.200|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|18.160|19.510|S2A-001|18.160|19.510|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|19.330|20.680|S2A-002|19.330|20.680|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|20.410|21.760|S2A-003|20.410|21.760|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|21.580|22.840|S2A-004|21.580|22.840|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|22.660|23.910|S2A-005|22.660|23.910|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|23.730|24.980|S2A-006|23.730|24.980|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|24.800|26.050|S2A-007|24.800|26.050|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|25.780|26.930|S2A-008|25.780|26.930|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|26.760|27.910|S2A-009|26.760|27.910|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|27.730|28.880|S2A-010|27.730|28.880|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|28.700|29.810|S2A-011|28.700|29.810|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|29.590|30.640|S2A-012|29.590|30.640|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|30.470|31.520|S2A-013|30.470|31.520|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|31.340|32.390|S2A-014|31.340|32.390|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|32.220|33.270|S2A-015|32.220|33.270|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|33.140|34.140|S2A-016|33.140|34.140|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|33.960|34.920|S2A-017|33.960|34.920|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|34.790|35.800|S2A-018|34.790|35.800|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|35.650|36.570|S2A-019|35.650|36.570|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|36.420|37.320|S2A-020|36.420|37.320|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|37.150|38.050|S2A-021|37.150|38.050|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|37.920|38.770|S2A-022|37.920|38.770|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|38.690|39.540|S2A-023|38.690|39.540|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|39.410|40.210|S2A-024|39.410|40.210|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|40.090|40.880|S2A-025|40.090|40.880|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|40.760|41.510|S2A-026|40.760|41.510|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|41.390|42.140|S2A-027|41.390|42.140|Yes|3.4|8.0|Yes|15770|360000|5000
CSG|SPOTLIGHT-2A|SSAR2|0|Yes|Both|42.010|42.760|S2A-028|42.010|42.760|Yes|3.4|8.0|Yes|15770|360000|5000
